axNpW,R6Q/6p1/5pkp/3p4/p2P4/6PK/P4PP1/1q6 w - - 3 47,a8g8 b1h1 h3g4 h1d1 f2f3 f6f5 g4h3 d1h1,2564,81,93,2300,endgame mate mateIn4 veryLong,https://lichess.org/lfWZxBkr#93,
aymd2,5k2/1p6/p1p1Q3/2Pp1P2/3P1K1q/8/PP6/8 w - - 5 45,f4e5 h4g3 e5f6 g3g7,2104,126,82,38,endgame mate mateIn2 queenEndgame short,https://lichess.org/Z3wqCZ44#89,
az8kL,1k6/6p1/1p1r4/2b4p/8/1QPKP1qP/1P6/R1B2R2 w - - 1 36,d3c2 g3g6 f1f5 g6f5 e3e4 f5e4,2067,75,90,2019,long mate mateIn3 middlegame,https://lichess.org/OjyefiAD#71,
b0O6y,3Q4/1r3R2/2b1p1B1/2kp4/p7/1Pq5/P1P5/1K6 w - - 6 34,f7b7 c3e1 b1b2 a4a3 b2a3 e1c1,2230,75,93,5692,attraction endgame long mate mateIn3,https://lichess.org/VvSUMmjQ#67,
b0n9O,4k1q1/p7/2pb4/3p3p/4p1rP/6P1/PPP1P1BK/R3QN2 w - - 1 24,h2h3 g4h4 g3h4 g8g4,2037,76,95,9712,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/j4y7IFSL#47,
b15QP,1k3r2/2R5/1p2P3/pP1r4/8/P7/8/4R2K w - - 1 48,c7d7 d5h5 h1g1 h5g5 g1h2 f8h8 d7h7 h8h7,2019,76,89,1094,endgame exposedKing mate mateIn4 rookEndgame veryLong,https://lichess.org/h3bhC6Cy#95,
b1I26,1r3k1r/2n1R2p/3pp3/p3N2P/b1pPP2B/8/PKpRQ3/8 w - - 1 31,b2a3 c2c1q d2b2 c1c3 a3a4 b8b4 b2b4 c3b4,2489,77,91,3524,advancedPawn exposedKing mate mateIn4 middlegame promotion veryLong,https://lichess.org/VOfCSFE0#61,
b1ni1,r4kr1/pp1Q1p1p/2P3pP/5p2/2B2Nnq/8/PPP2bP1/R1B1R1K1 w - - 0 19,g1f1 h4h1 f1e2 h1e1 e2f3 g4e5,2030,75,89,236,long mate mateIn3 middlegame skewer,https://lichess.org/z4CTThNy#37,Caro-Kann_Defense Caro-Kann_Defense_Classical_Variation
b1wri,1R2R3/5pp1/4pk1p/5P2/5n1K/7r/7P/8 w - - 1 44,h4g4 e6f5 g4f4 g7g5,2168,78,89,1616,endgame mate mateIn2 sacrifice short,https://lichess.org/RwWB27I7#87,
b2xxP,1k5r/1p3p2/2p2p2/3r4/3Pq3/PPQ1P1P1/7P/R4RK1 w - - 1 26,f1f6 h8h2 g1h2 d5h5 h2g1 e4h1 g1f2 h5h2,2129,79,95,10387,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/xko8Ds0M#51,
b35Ud,2k1r3/ppp2p2/1b6/5p1B/2b1qB2/1NQr2PP/PP3P1R/R5K1 w - - 4 26,c3f6 e4e1 a1e1 e8e1 g1g2 c4d5 h5f3 d5f3,2228,75,90,1450,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/SGXkdKNR#51,
b39xb,r5k1/p1p2ppp/2bp2q1/5n2/2p1r3/P1B2R2/2BQ1PPP/5R1K w - - 0 23,f3f5 e4e1 f2f3 e1f1,2241,82,70,90,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/LRsWPARj#45,
b3c5w,7k/pp4p1/2p2r2/3P4/4B1nq/2N1P2b/PPQ1R3/6RK w - - 4 24,g1g4 h3g2 h1g2 h4g4 g2h1 g4h3 h1g1 f6f1,2665,86,92,1879,attraction doubleCheck exposedKing intermezzo mate mateIn4 middlegame veryLong,https://lichess.org/XSqkHAFG#47,
b3tBW,6r1/2p1k2p/4N3/4pQ2/p3P3/N4PK1/3q4/1R6 w - - 1 42,g3h4 d2f2 h4h5 f2h2 f5h3 h2h3,2150,84,72,146,endgame long mate mateIn3,https://lichess.org/9KaOOMMU#83,
b4a1d,8/1p1k1pQB/pq4pp/3p4/1B3P2/PP4PP/2r3K1/R7 w - - 4 35,g2f3 b6f2 f3g4 f2e2 g4h4 e2h5,2096,78,92,5528,endgame long mate mateIn3,https://lichess.org/vXTj3FEc#69,
b4afZ,1r5r/p5k1/1p1p1p1q/1PpB1R2/2PbP3/5QP1/P5KP/1R6 w - - 3 30,b1d1 h6h3 g2h1 h3h2,2284,77,92,905,mate mateIn2 middlegame short,https://lichess.org/yYk4ydyT#59,
b5DEH,2kr4/4r1p1/PQ2p3/1Np2p2/2P2Pqb/1PB1K2p/4N3/R7 w - - 1 34,a6a7 g4f3 e3f3 d8d3,2543,79,94,4610,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/SbxXwpmz#67,
b6YQj,r2q1rk1/4ppbp/p2p2pB/3P1b1P/1p1n4/5P2/PP1Q2P1/K2R1BNR w - - 3 16,h6g7 d4b3 a2b3 d8a5,2076,77,88,294,mate mateIn2 middlegame sacrifice short,https://lichess.org/sK2LbPMU#31,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
b6r4X,2k1r3/ppp2pQp/6p1/8/4N2P/2Pn1P1R/Pq4P1/3B1K2 w - - 3 23,g7f7 b2f2 e4f2 e8e1,2044,79,91,626,mate mateIn2 middlegame sacrifice short,https://lichess.org/rpvEOZW7#45,
b6rLZ,8/pp4k1/2p3p1/3nq3/3B4/P2K3r/1PP5/R2QR3 w - - 2 38,d3c4 d5b6 d4b6 e5b5 c4d4 b5d5,2284,75,90,2110,clearance fork long mate mateIn3 middlegame sacrifice,https://lichess.org/AQRxmzTC#75,
b6vaM,8/7k/1p1pB1q1/p2P2r1/1nPQp2p/5pB1/5P1K/R3R3 w - - 2 38,g3h4 g5g2 h2h3 g2h2 h3h2 g6g2,2231,81,84,450,attraction exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/QGNZdhTo#75,
b7GVV,Q3bk2/R5pp/2B5/8/2p5/2P4n/2q1KPPP/8 w - - 10 32,e2f3 c2d3 f3g4 h7h5 g4h4 g7g5,2483,94,90,1418,endgame exposedKing long mate mateIn3,https://lichess.org/v60WVMgO#63,
b7NYk,8/Q4ppk/B5bp/2Pn4/1K1P4/1N6/Pq5P/5R2 w - - 1 38,b4c4 b2e2 c4d5 e2e6,2307,76,84,571,fork mate mateIn2 middlegame sacrifice short,https://lichess.org/dV9nVsbr#75,
b7SmM,6k1/B4R2/5Qp1/3rp3/q1r5/P1P5/3K1P1P/7R w - - 0 30,d2e2 a4c2 e2f3 c2e4 f3g3 e4g4,2331,94,90,947,long mate mateIn3 middlegame,https://lichess.org/PAZHVGUr#59,
b7bYp,6k1/b5p1/P1p5/6Np/6bP/8/3r2K1/R3R3 w - - 2 42,g2g3 a7b8 e1e5 b8e5,2072,76,91,1362,endgame master mate mateIn2 short,https://lichess.org/WDPuL8Ng#83,
b7bl0,7k/pp4pp/3b4/2p5/1PPp3P/3Pn1rK/PB1R4/RN6 w - - 0 33,h3h2 g3f3 h2g1 f3f1,2290,77,87,207,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/9olUDKsk#65,
b7qjt,1r4k1/2N2ppp/8/4Nb2/p7/b3P3/P1K2nPP/3RBB1R w - - 0 26,c2d2 b8b2 d2c3 b2c2 c3d4 a3c5 d4d5 f5e4,2471,79,94,3277,mate mateIn4 middlegame veryLong,https://lichess.org/IR2aOmIv#51,
b8MLY,2r3k1/1p3p1p/3p1Pp1/3Qp1P1/1q2n2R/pP4P1/P1K1N3/7R w - - 1 28,c2d3 b4d2 d3e4 d2e2,2029,74,95,1556,deflection mate mateIn2 middlegame short,https://lichess.org/JrUOnfvY#55,
b9pt1,1q3r2/2p2pk1/3pb1np/2p3PQ/P3P3/b1PB1NB1/P4rP1/1K1R3R w - - 2 22,d3b5 b8b5 a4b5 e6a2 b1a1 a3b2 a1a2 f8a8 a2b3 a8a3 b3c4 a3c3 c4d5 g6e7,2725,83,94,1280,mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/yXYLhZYE#43,
bA0Y9,8/5k2/4p1pp/2NpP3/3P2PK/7P/4n3/8 w - - 2 43,c5b3 g6g5 h4h5 f7g7 h3h4 e2g3,2073,95,100,20,endgame knightEndgame long mate mateIn3,https://lichess.org/kRrndbsM#85,
bACGP,4r3/2R2pp1/3p3p/1P1P4/R1P1r3/1k4P1/3K3P/8 w - - 0 35,c7a7 e4d4 d2c1 e8e1,2001,75,91,1167,endgame mate mateIn2 rookEndgame short,https://lichess.org/MSmDdXjB#69,
bACeP,2R5/pp3r1k/6pp/3bQ2q/3P4/1P6/P4pPP/5RK1 w - - 0 32,g1h1 d5g2 h1g2 h5f3,2119,76,88,1063,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/JSoQFOp6#63,
bBDyi,8/2p4k/p1pp3B/5Nr1/4Rp2/5q2/PP1Q3R/7K w - - 2 31,h2g2 f3f1 h1h2 g5h5 f5h4 h5h4,2035,76,91,845,exposedKing fork long master mate mateIn3 middlegame,https://lichess.org/t1QGB31F#61,
bBz1F,7r/pBpk3p/8/7r/8/3N4/P2b1P2/1R3RK1 w - - 1 34,f2f3 h8g8 g1f2 h5h2,2173,102,50,54,mate mateIn2 middlegame short,https://lichess.org/wJRaUGma#67,
bCIPR,4r1k1/2p2ppp/bpB5/3Q4/P5n1/2q1BN2/5PPP/R3K2R w KQ - 0 18,e1d1 g4f2 e3f2 a6e2,2372,88,89,1785,mate mateIn2 middlegame sacrifice short,https://lichess.org/WLn7ZS6s#35,Queens_Gambit_Declined Queens_Gambit_Declined_Chigorin_Defense
bCXzI,r4rk1/pbq1bp1p/4p1p1/2N1n1B1/4P1nP/3B4/PPQ1NPP1/2RR2K1 w - - 1 17,c5b7 e5f3 g2f3 c7h2 g1f1 h2f2,2058,80,85,156,clearance kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/VTPZeaVo#33,Queens_Gambit_Declined Queens_Gambit_Declined_Exchange_Variation
bCplE,1R6/1P6/5p2/8/6N1/6kp/1r6/6K1 w - - 1 56,g4e3 h3h2 g1h1 b2b1 e3d1 b1d1,2208,77,92,196,advancedPawn endgame exposedKing long mate mateIn3,https://lichess.org/etWQQzw8#111,
bCsPy,8/4k3/pb2pp2/1p1Pn3/2p5/NKP5/PPBr3P/R4R2 w - - 0 34,b3b4 e5d3 c2d3 d2b2,2314,77,93,3195,mate mateIn2 middlegame sacrifice short,https://lichess.org/7uiId3dZ#67,
bDFzl,2Q5/p6p/1p4p1/k2pP3/7q/2N5/P1P4P/3K1rNR w - - 9 28,d1d2 h4d4 d2e2 f1f2 e2e1 d4d2,2133,97,44,24,endgame long mate mateIn3,https://lichess.org/zDDT3XSg#55,
bDLY4,k6r/pp1NQ3/2p5/2Pp1p2/3P1P2/1Pq1P1P1/P5K1/R1B5 w - - 1 30,e7g7 c3c2 c1d2 c2e4 g2f2 h8h2 f2e1 e4h1,2400,77,92,4678,endgame mate mateIn4 veryLong,https://lichess.org/6suCUqg8#59,
bF1HK,5r1k/2N3pp/3p1r2/3Ppq2/2P2n2/6QP/5PP1/R4RK1 w - - 3 30,g3g4 f5g4 h3g4 f4e2 g1h1 f6h6,2196,78,68,142,long mate mateIn3 middlegame,https://lichess.org/zIM8IAuu#59,
bFY6p,4kr2/Q5Rp/4p3/1p6/8/P7/3Bq1KP/7R w - - 1 31,g2h3 e2h5 h3g3 f8f3 g3g2 h5h3 g2g1 f3f1,2214,74,92,739,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/35H5qc3t#61,
bFnOz,q5k1/p2P1pp1/R6p/2p5/Q1P5/4r1P1/1P1N3P/2n3K1 w - - 0 26,a6a7 e3e1 d2f1 e1f1 g1f1 a8f3 f1e1 f3e2,2157,72,94,8097,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/jZSJ6b3c#51,
bFtt6,3Q4/5p1k/6p1/1qN2b1p/1P5P/2P1R1P1/5PK1/r7 w - - 3 42,c5e4 f5h3 g2h2 a1h1 h2h1 b5f1 h1h2 f1g2,2457,78,92,5274,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/vGtLoFYo#83,
bGAD6,2r5/1p1bkppp/p3p3/1Pb5/K7/6B1/PP1n1PPP/2R2BNR w - - 0 23,g1f3 a6b5 f1b5 c8a8,2054,77,95,8886,mate mateIn2 middlegame short,https://lichess.org/aYxi1zDh#45,
bGcID,7R/4kp1p/6p1/2R5/3pPKQ1/r5P1/5q1P/8 w - - 0 31,f4g5 f2f6 g5h6 g6g5 h6h7 f6g6,2298,79,94,6462,discoveredAttack endgame fork long mate mateIn3,https://lichess.org/r8zIjqbI#61,
bH1ZI,rnb1k1nr/pp3pQp/4p3/2b1P3/8/2B2NK1/P1q3PP/RN3B1R w kq - 0 15,g7h8 c5f2 g3h3 c2f5 g2g4 f5f3,2026,75,94,4793,deflection exposedKing long mate mateIn3 middlegame,https://lichess.org/4KIXgpXE#29,Sicilian_Defense Sicilian_Defense_McDonnell_Attack
bHHFo,5r1k/pp4pp/1p3q2/8/1P1N4/1QPb2P1/P5PP/R5K1 w - - 1 28,b3d1 f6f2 g1h1 d3f1 d1f1 f2f1 a1f1 f8f1,2176,75,94,9976,backRankMate endgame mate mateIn4 veryLong,https://lichess.org/sv9juWef#55,
bHokJ,1k1r4/5p2/2p3p1/R1N5/1P1q3P/PK1n1Q2/8/8 w - - 0 41,f3f7 d4b2 b3a4 b2c2 f7b3 d3b2,2230,76,92,5172,endgame long mate mateIn3,https://lichess.org/oB7O1O1K#81,
bI1tg,8/3R4/2p1P2p/1k2q3/N1pp4/PP4r1/2P2Q2/5RK1 w - - 0 36,g1h1 e5e4 f2f3 e4h4,2343,90,90,3244,endgame mate mateIn2 short,https://lichess.org/G45GSCAo#71,
bI9zy,1k5r/p7/Pp1p4/2pQ2p1/4P1p1/3P2R1/1PP3PK/5q2 w - - 2 36,g3h3 g4g3 h2g3 f1f4,2000,98,77,28,attraction endgame mate mateIn2 pin short,https://lichess.org/TqVV6yPF#71,
bIFSq,8/7r/P7/1P3kP1/5P1K/3p4/1R1B1r2/8 w - - 3 53,h4g3 f2h2 b5b6 h7h3,2206,80,50,61,endgame mate mateIn2 short,https://lichess.org/XNDGo9zx#105,
bImhn,3r1rk1/1pp2pp1/p2p2np/3P4/4P1n1/4RNNq/PPB2P2/R2Q2K1 w - - 1 20,e3c3 g6h4 f3h4 h3h2 g1f1 h2f2,2269,84,71,152,fork long mate mateIn3 middlegame sacrifice,https://lichess.org/qjRKSOY1#39,
bJPFB,8/2k5/2pp2P1/1b2p3/K5Q1/1PP2P2/P6R/2q5 w - - 1 37,a4b4 c7b6 h2b2 c1b2 g4c8 c6c5 c8c5 d6c5,2093,76,86,273,endgame mate mateIn4 veryLong,https://lichess.org/2OQMHVFo#73,
bJTok,6k1/p5p1/1p4QP/5r2/7q/8/P5r1/R3R1K1 w - - 0 31,g1g2 f5f2 g2g1 h4h2,2007,78,90,988,endgame mate mateIn2 short,https://lichess.org/WSAdtmch#61,
bJZYb,r6Q/pb2qkB1/4p1p1/1pp1p1r1/8/PPN5/1P3PPP/3R1RK1 w - - 2 23,h8h7 g5g2 g1h1 g2g1 h1g1 e7g5,2179,81,91,2051,attraction doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/bjtLzBoS#45,
bJzH6,8/pp1b3k/5n2/4Q3/3PPP2/8/PP2q1PP/2R3K1 w - - 0 32,e5f6 e2e3 g1f1 d7b5 c1c4 b5c4,2080,75,92,541,endgame fork long mate mateIn3,https://lichess.org/u0jg2ELc#63,
bKSI0,8/4Qp1k/p2P2pp/4PK2/4R3/P7/3q3P/8 w - - 0 48,f5f6 d2f2 e4f4 f2f4,2025,77,88,315,endgame mate mateIn2 short,https://lichess.org/TdiMqUGT#95,
bKT3e,3Q4/p4kpp/2pBp3/3p4/5P2/2P1n2q/PP2R3/4R2K w - - 2 34,e2h2 h3f3 h1g1 f3g3 h2g2 g3g2,2102,82,91,1286,endgame exposedKing fork long mate mateIn3,https://lichess.org/ETsj0Puv#67,
bL1ic,8/B7/2ppk2b/1p6/3nK3/2PP3n/PPB5/8 w - - 0 41,c3d4 h3g1 c2b3 d6d5 b3d5 c6d5,2130,77,91,547,endgame long mate mateIn3 quietMove,https://lichess.org/g4a94z3h#81,
bL2BC,r4rk1/1p5p/pP1p2p1/3Nb3/3np3/3P3q/2P1B1R1/1R1QB1K1 w - - 0 23,e2g4 e5h2 g1h1 f8f1 g2g1 f1g1,2118,85,87,275,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/JNLUoq4u#45,
bLAp8,6rk/1pp2p2/p4P1p/6n1/2BBr3/N1P5/PP4PK/R7 w - - 1 30,a1h1 g5f3 g2f3 e4h4,2057,81,70,78,mate mateIn2 middlegame sacrifice short,https://lichess.org/KQeoG3wx#59,
bLHy1,5r1k/p6p/2p5/8/P4p2/2P1P3/3r1P2/R4RK1 w - - 0 26,e3e4 f8g8 g1h1 d2d6 f2f3 d6h6,2205,75,93,4876,endgame long mate mateIn3 quietMove rookEndgame,https://lichess.org/jKiuXJlp#51,
bLTKp,2r3k1/5pp1/1Q5p/8/2q1BP2/6Pb/7P/1R4K1 w - - 1 36,b6b7 c4c5 g1h1 c5c1 b1c1 c8c1,2246,82,84,266,endgame long mate mateIn3 sacrifice,https://lichess.org/t5aSrmJe#71,
bLY3I,r7/1pk1b2p/3p1p2/Pp4p1/1B1pPnK1/3P1R2/1PP3PP/R7 w - - 2 26,g2g3 f6f5 g4f5 a8f8 f5g4 h7h5,2254,76,94,4224,attraction endgame long mate mateIn3,https://lichess.org/OqTwLbCo#51,
bLdpd,r6k/3p2pp/p3p3/1p2Pp1Q/4bP1K/4B3/P5qP/R6R w - - 0 21,h1g1 g7g5 h5g5 g2h2,2343,79,94,3978,mate mateIn2 middlegame short,https://lichess.org/Bgd6iREs#41,
bLhx8,rnb3kr/1pq5/p1p1pnp1/2PpNp2/3P1P2/PPNBP1b1/2Q3P1/R1B2RK1 w - - 7 22,f1f3 h8h1 g1h1 c7h7 h1g1 h7h2 g1f1 h2h1 f1e2 h1e1,2229,77,94,5026,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/R0uqDK7z#43,
bLlXj,4r2k/6pp/2R1Nn1q/4Q3/2B1P3/5P1b/PP3RPP/3r2K1 w - - 7 30,f2f1 h6e3 g1h1 e3f2 g2h3 d1f1 c4f1 f2f1,2426,77,95,2501,kingsideAttack mate mateIn4 middlegame pin veryLong,https://lichess.org/RUM9lF5G#59,
bLuK1,r5k1/1p4pp/p2p1r2/3P1p1q/2P1p3/5nPP/PPQ1BPK1/R4R2 w - - 1 23,c2d1 h5h3 g2h3 f6h6 h3g2 h6h2,2168,256,5,7,attraction hookMate long mate mateIn3 middlegame sacrifice,https://lichess.org/SCvAr8NY#45,
bLzNL,8/pk6/1p6/1Kb3p1/8/P2rP1B1/5PP1/R7 w - - 2 33,a3a4 d3c3 a4a5 a7a6 b5a4 b6b5,2048,77,89,1753,endgame long mate mateIn3,https://lichess.org/4ZYpXyGO#65,
bM4L3,2kr4/5p2/p6p/1p2p3/nB2P3/1bP1qP2/1PK3R1/2Q2BR1 w - - 3 34,c2b1 e3c1 b1c1 d8d1,2193,76,78,120,attraction mate mateIn2 middlegame queensideAttack short,https://lichess.org/7IwNVW97#67,
bMoqC,2kr3r/ppp2ppp/4qn2/1P6/P1Pp4/3nb1PP/1B1NP1B1/R2QKR2 w Q - 0 19,e2d3 e3f2 e1f2 e6e3,2047,76,94,8752,attraction doubleCheck mate mateIn2 middlegame sacrifice short,https://lichess.org/JBPegB6b#37,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Modern_Variation
bMoqL,8/p4Qp1/2p4k/6p1/4p3/1BP2n2/PP3K1q/R7 w - - 1 33,f2e3 h2d2 e3e4 d2e2 e4f5 f3h4,2074,77,93,6476,endgame exposedKing long mate mateIn3,https://lichess.org/vTHcvbED#65,
bNCOI,6k1/1b1R2pp/p3p3/1pb1Pr2/6R1/P1N5/BPP2P1n/5K2 w - - 1 34,f1g1 c5f2 g1h2 f5h5 g4h4 h5h4,2081,75,95,3874,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/YagjzOaH#67,
bNEIL,8/7R/5BP1/5n2/8/5k2/r7/6K1 w - - 1 54,g6g7 a2g2 g1f1 f5e3 f1e1 g2e2,2289,80,92,3960,endgame exposedKing long mate mateIn3,https://lichess.org/Pw9if02y#107,
bNl07,7k/p1R3p1/3Q3p/5q2/3P2n1/6P1/PP1r3P/4R1K1 w - - 1 30,e1f1 d2g2 g1g2 g4e3 g2g1 f5f1,2348,77,94,6063,attraction endgame fork long mate mateIn3 sacrifice,https://lichess.org/rDOV3a4q#59,
bNrFH,1nr3k1/p5pp/b7/4P3/K3QP2/2qp1NP1/7P/R6R w - - 7 27,a1c1 a6b5 a4b5 c8c5 b5a4 c5a5,2215,75,93,5070,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/pGiVfnzl#53,
bOfub,5r1k/1R4p1/7p/p2R3K/1pB5/1P2b2P/P1P3r1/8 w - - 2 31,c4d3 f8f5 d5f5 g7g6 h5h4 e3g5 f5g5 h6g5,2335,104,70,36,endgame fork mate mateIn4 sacrifice veryLong,https://lichess.org/9AqaiFXg#61,
bOpP7,4r1k1/1pp2pp1/pq5p/5P1n/5n2/P1P2N1P/1PBQ1PP1/3R2K1 w - - 2 25,d2d7 b6f2 g1f2 e8e2 f2g1 e2g2 g1f1 h5g3 f1e1 g2e2,2543,84,92,1413,attraction fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/xLJv1geX#49,
bOrtV,4Q3/pp4pk/3N2rp/2pPp3/2P1P3/1P2q1r1/P4R1P/5RK1 w - - 0 34,h2g3 e3g3 g1h1 g3h3 f2h2 h3f1,2072,77,95,6906,deflection endgame exposedKing kingsideAttack long mate mateIn3,https://lichess.org/ddj63VlJ#67,
bP2VK,r5r1/pb2kp1p/1p1p4/2b1pn2/1PP1P3/P2P4/3N1PPP/R2Q1RK1 w - - 0 18,e4f5 g8g2 g1h1 g2g1 h1g1 a8g8 d1g4 g8g4,2358,78,89,218,attraction doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/N1FgAD0f#35,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation
bP2XP,6k1/p2RP3/1pp3p1/8/6B1/4Q2P/PPP2r1K/5q2 w - - 3 32,h2g3 f2g2 g3h4 f1f6 e3g5 f6f2,2328,78,92,5064,endgame long mate mateIn3,https://lichess.org/luk3E2Be#63,
bP4lt,8/r7/P3kp1p/4p3/R2pK1P1/1r5P/R4P2/8 w - - 12 42,h3h4 a7g7 a6a7 g7g4 f2f4 g4f4,2281,78,89,173,endgame long mate mateIn3 rookEndgame,https://lichess.org/sEFSM0Rg#83,
bPoTk,8/7p/7k/N7/2Q2RP1/4r1q1/P1P5/R5K1 w - - 1 33,g1h1 g3h3 h1g1 e3g3 g1f2 g3g2 f2e1 h3e3 e1d1 e3d2,2416,80,92,3213,endgame exposedKing mate mateIn5 veryLong,https://lichess.org/jK6L6HUk#65,
bQ2bS,4r2k/p2Q2pp/8/8/3N1b1q/2P5/PP2BrP1/2R1R2K w - - 1 26,h1g1 h4h2 g1f2 f4e3 f2f1 h2g1,2333,249,-36,7,fork long mate mateIn3 middlegame sacrifice,https://lichess.org/BIFibULq#51,
bQEXv,3rrk2/p4ppp/6bq/1Ppn4/5Q2/1B3P2/PP5P/R1BK2R1 w - - 0 26,f4h6 d5c3,2014,77,94,14371,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/2iTK48s9#51,
bQd2H,2k3r1/Bp3p2/2q1p3/2Q1Pn2/5P2/PRp3P1/2P3rP/5RK1 w - - 3 25,g1h1 f5g3 h2g3 g8h8,2231,75,82,138,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/8jUSmETy#49,
bQkFJ,Bn1R4/Q4ppk/4p2p/4q3/1pb5/6P1/P1P2P1P/6K1 w - - 3 24,a7b8 e5e1 g1g2 c4f1 g2f3 e1e2 f3f4 g7g5,2081,74,94,6648,endgame mate mateIn4 veryLong,https://lichess.org/ciPyMvuO#47,
bRHvc,6k1/pQ2R1pp/2p5/2Pp1r2/3P1BnP/5qP1/PP5K/3N4 w - - 3 31,h2h3 f3f1 h3g4 f5f4 g3f4 f1g2 g4f5 g2g6 f5e5 g6f6,2535,80,94,4472,fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Gla545mO#61,
bRNEd,1n3rk1/1p4pp/1qp5/5p2/1bPP1BP1/3Q1NN1/1p2BPP1/rK1R3R w - - 6 25,b1b2 b4a3 b2a1 b6b2,2265,78,93,4370,doubleCheck mate mateIn2 middlegame sacrifice short,https://lichess.org/au3XwuOk#49,
bSiri,5r2/1b2ppkp/6q1/BPp1R3/8/2N4P/1P2n1PK/R2Q4 w - - 1 30,d1f1 g6g3 h2h1 g3h3,2097,77,91,457,deflection fork mate mateIn2 middlegame pin short,https://lichess.org/gta3T48y#59,
bT6nT,3r1r2/ppp1Nkp1/1b3p1p/1P3Nnq/P3P3/2P5/3BbPPP/2QRR1K1 w - - 5 26,c1a3 g5f3 g2f3 b6f2 g1f2 h5h2 f2e3 d8d3,2392,112,72,30,attraction deflection kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Zmc5YaPQ#51,
bTldU,4r3/p4k2/3Q1n2/8/8/3P1BPb/PPPqR1K1/7R w - - 5 31,g2f2 e8e2 f3e2 f6g4 f2f3 d2e3,2225,81,90,1006,long mate mateIn3 middlegame,https://lichess.org/Q2A4Y7pM#61,
bTphc,1r6/p6p/3P1ppk/4P2q/5Pr1/8/P1R2Q1P/3R3K w - - 1 38,e5e6 h5d5 d1d5 b8b1 c2c1 b1c1 d5d1 c1d1 f2e1 d1e1,2424,79,94,817,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/B3UAC66V#75,
bU8QQ,4r1k1/1pp2ppp/p1nr4/6BQ/3P4/1BP5/P1PK1qPP/R3R3 w - - 0 20,d2d3 d6d4 c3d4 f2d4,2274,83,70,72,mate mateIn2 middlegame sacrifice short,https://lichess.org/d4hkQ0pf#39,
bUQGd,1n3rk1/Q4pp1/2pbp2p/3n4/7P/4BN2/Pq3PP1/RN2K2R w KQ - 0 15,e3d4 b2c1 e1e2 d5f4,2270,76,93,4044,mate mateIn2 middlegame short,https://lichess.org/TQTRJODR#29,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
bUadp,8/P6R/3p2p1/3P4/2P1b2n/7P/1P3k2/7K w - - 5 42,h1h2 h4f3 h2h1 f3d2 h1h2 d2f1,2225,77,93,777,discoveredAttack endgame long master mate mateIn3,https://lichess.org/qEuHr42e#83,
bUebY,4rk2/1pp2b1n/p7/6K1/2P1p3/1P6/P1B2P2/3R1R2 w - - 1 33,g5h6 e8e6 h6h7 f7g8 h7h8 e6h6,2404,79,94,4947,endgame long mate mateIn3 sacrifice,https://lichess.org/dWnIeobS#65,
bVqMK,1r6/p4kb1/2pp1qp1/2p2B1p/P4P2/R1N4P/1rPB1Q2/2K4R w - - 0 23,f5d3 b2b1 c3b1 b8b1 c1b1 f6b2,2006,75,92,3663,attraction long master mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/ZHWMfNaQ#45,
bX5XF,N1bk2nr/p2p1ppp/1p6/2b5/1n1qP3/6Q1/PPP2PPP/R1B1KBNR w KQ - 1 10,g1f3 b4c2 e1e2 c8a6,2004,82,75,139,fork mate mateIn2 opening short,https://lichess.org/SsH7OdNB#19,Center_Game Center_Game_Paulsen_Attack_Variation
